SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
UK-AMo,08/02/2022 08:00,-0.792349727,-0.333333333,-0.2885425,,-0.183529933,-0.16652495,-0.3650725,-0.293616667,-0.18067,0.102115385,-0.419259375,-0.43640625,-0.499333333,0.42875,-0.4861675,-0.449464286,0.028253125,-0.43355,-0.491090909,0.391666667,-0.4116,,,,,,,,,,0.42854545
UK-AMo,08/02/2022 09:00,-0.792349727,-0.25,-0.2888975,,-0.175043333,-0.16599622,-0.3641375,-0.292007143,-0.155226667,0.102307692,-0.368742188,-0.429596875,-0.498,0.4083,-0.437025,-0.43972619,0.03825,-0.4317,-0.482872727,0.372222222,-0.4067,,,,,,,,,,-1.095
UK-AMo,08/02/2022 10:00,-0.792349727,-0.166666667,-0.2893825,,-0.164296997,-0.166244073,-0.356345,-0.291171429,-0.142005,0.102730769,-0.341303125,-0.427379688,-0.498,0.4086,-0.4208875,-0.436664286,,-0.4262,,0.378611111,-0.40005,,,,,,,,,,-1.92
UK-AMo,08/02/2022 11:00,-0.792349727,-0.083333333,-0.2895775,,-0.149743617,-0.162323333,-0.36319,-0.288088095,-0.11443,0.102884615,-0.25710625,-0.415475,-0.5,0.3467,-0.3522025,-0.420240476,,-0.4181,,0.396666667,-0.39425,,,,,,,,,,-2.755
UK-AMo,08/02/2022 12:00,-0.792349727,0,-0.28958,,-0.16487863,-0.164586667,-0.3433125,-0.289095238,-0.13623,0.103076923,-0.340004687,-0.4279125,-0.5,0.3603,-0.424375,-0.437897619,,-0.42995,,0.408333333,-0.406,0.060466689,0.234560408,0.026841947,0.057697471,0.252953214,0.175648632,0.074579607,0,0,-1.89
UK-AMo,08/02/2022 13:00,-0.792349727,0.083333333,-0.28968,,-0.16934579,-0.16591425,-0.3454375,-0.290402381,-0.145318333,0.103,-0.360465625,-0.429970313,-0.499333333,0.39535,-0.4407975,-0.441271429,0.03825,-0.4332,-0.482872727,0.389722222,-0.40905,,,,,,,,,,-1.714255
UK-AMo,08/02/2022 14:00,-0.792349727,0.166666667,-0.289845,,-0.167079562,-0.165223333,-0.3647575,-0.290440476,-0.147123333,0.102769231,-0.331098437,-0.423320313,-0.499,0.32635,-0.416525,-0.433938095,,-0.43135,,0.348888889,-0.4116,,,,,,,,,,-1.93
UK-AMo,08/02/2022 15:00,-0.792349727,0.25,-0.28983,,-0.174168823,-0.167785,-0.37278,-0.29202381,-0.169671667,0.102384615,-0.372,-0.428992188,-0.5,0.3442,-0.452265,-0.441819048,,-0.43085,,0.363611111,-0.40355,,,,,,,,,,-1.015
UK-AMo,08/02/2022 16:00,-0.792349727,0.333333333,-0.2894425,,-0.178798333,-0.168061667,-0.3700975,-0.293433333,-0.186206667,0.102115385,-0.420642188,-0.436621875,-0.5,0.36125,-0.489705,-0.449892857,0.0277375,-0.4251,-0.494763636,0.375277778,-0.39645,,,,,,,,,,0.555215
UK-AMo,08/02/2022 17:00,-0.792349727,0.416666667,-0.2891275,,-0.181051667,-0.166786328,-0.36616,-0.294288095,-0.189108333,0.102038462,-0.437254687,-0.4375,-0.5,0.3734,-0.5,-0.451940476,0.0192875,-0.4351,-0.491963636,0.359166667,-0.4103,,,,,,,,,,1.185
UK-AMo,08/02/2022 18:00,-0.792349727,0.5,-0.289135,,-0.180296667,-0.166787354,-0.35889,-0.293566667,-0.184763333,0.102,-0.437514063,-0.4375,-0.5,0.3663,-0.5,-0.451940476,0.0192875,-0.4379,-0.491963636,0.326666667,-0.41825,,,,,,,,,,1.3
UK-AMo,08/02/2022 19:00,-0.792349727,0.583333333,-0.2889425,,-0.175951667,-0.166989272,-0.3481425,-0.292666667,-0.17783,0.101923077,-0.437471875,-0.4375,-0.499333333,0.3684,-0.5,-0.452169048,0.0192875,-0.43995,-0.491963636,0.325833333,-0.421,,,,,,,,,,1.255
UK-AMo,08/02/2022 20:00,-0.792349727,0.666666667,-0.2888525,,-0.176513333,-0.168171667,-0.3492025,-0.292419048,-0.17875,0.1015,-0.4375,-0.4375,-0.499666667,0.3685,-0.5,-0.452157143,0.0192875,-0.4276,-0.491963636,0.306666667,-0.41065,,,,,,,,,,1.31
UK-AMo,08/02/2022 21:00,-0.792349727,0.75,-0.2887325,,-0.180073333,-0.166773474,-0.3608825,-0.293438095,-0.18623,0.101576923,-0.437514063,-0.437514063,-0.5,0.38115,-0.5,-0.452061905,0.0192875,-0.4332,-0.491963636,0.305555556,-0.41225,,,,,,,,,,1.26
UK-AMo,08/02/2022 22:00,-0.792349727,0.833333333,-0.2887225,,-0.178743333,-0.16677134,-0.35629,-0.293759524,-0.182985,0.101346154,-0.4375,-0.4375,-0.499666667,0.37905,-0.5,-0.451990476,0.0203375,-0.43525,-0.492081818,0.293333333,-0.41445,,,,,,,,,,1.165
UK-AMo,08/02/2022 23:00,-0.792349727,0.916666667,-0.288585,,-0.172625,-0.167406667,-0.3402025,-0.292285714,-0.17253,0.101307692,-0.437485938,-0.437514063,-0.499333333,0.36975,-0.5,-0.452211905,0.0203375,-0.4409,-0.492081818,0.292777778,-0.4228,,,,,,,,,,1.17
UK-AMo,09/02/2022 00:00,-0.786885246,-1,-0.28847,,-0.174416667,-0.167283333,-0.34752,-0.292609524,-0.177413333,0.101192308,-0.437514063,-0.4375,-0.499666667,0.36015,-0.5,-0.452192857,0.0203375,-0.4397,-0.492081818,0.296388889,-0.4234,,,,,,,,,,1.25
UK-AMo,09/02/2022 01:00,-0.786885246,-0.916666667,-0.2884325,,-0.173498333,-0.165923333,-0.338155,-0.292345238,-0.171436667,0.100846154,-0.4375,-0.437485938,-0.5,0.3966,-0.5,-0.452211905,0.0203375,-0.4349,-0.492081818,0.281666667,-0.4194,,,,,,,,,,1.39
UK-AMo,09/02/2022 02:00,-0.786885246,-0.833333333,-0.2883875,,-0.184251667,-0.16743787,-0.3441925,-0.292664286,-0.17547,0.100846154,-0.437471875,-0.437485938,-0.499666667,0.39985,-0.5,-0.452092857,0.0221625,-0.4338,-0.492336364,0.315,-0.41865,,,,,,,,,,1.4
UK-AMo,09/02/2022 03:00,-0.786885246,-0.75,-0.288345,,-0.182707183,-0.166775862,-0.3449225,-0.293411905,-0.175453333,0.100615385,-0.4375,-0.437485938,-0.499,0.39935,-0.5,-0.452078571,0.0221625,-0.42655,-0.492336364,0.372222222,-0.4044,,,,,,,,,,1.44358
UK-AMo,09/02/2022 04:00,-0.786885246,-0.666666667,-0.2883275,,-0.1790748,-0.166770781,-0.342755,-0.295066667,-0.17284,0.100884615,-0.4375,-0.4375,-0.497333333,0.42185,-0.5,-0.451878571,0.0221625,-0.43435,-0.492336364,0.366944444,-0.4201,,,,,,,,,,1.16
UK-AMo,09/02/2022 05:00,-0.786885246,-0.583333333,-0.288275,,-0.179263683,-0.166761937,-0.3400725,-0.296390476,-0.16986,0.101230769,-0.4375,-0.4375,-0.497333333,0.45145,-0.5,-0.451961905,0.0221625,-0.42455,-0.492336364,0.389722222,-0.4222,,,,,,,,,,1.23425
UK-AMo,09/02/2022 06:00,-0.786885246,-0.5,-0.288245,,-0.179491767,-0.166763727,-0.3470475,-0.297590476,-0.173843333,0.101384615,-0.4375,-0.4375,-0.499666667,0.45275,-0.5,-0.451833333,0.0221625,-0.4373,-0.492336364,0.375555556,-0.43255,,,,,,,,,,1.238835
UK-AMo,09/02/2022 07:00,-0.786885246,-0.416666667,-0.288415,,-0.179688467,-0.167021279,-0.35025,-0.298804762,-0.174933333,0.101846154,-0.436621875,-0.4375,-0.5,0.4072,-0.4998475,-0.451709524,0.0221625,-0.4179,-0.492336364,0.378055556,-0.4296,,,,,,,,,,1.24252
UK-AMo,09/02/2022 08:00,-0.786885246,-0.333333333,-0.288575,,-0.1771439,-0.167109338,-0.366265,-0.300866667,-0.17604,0.101769231,-0.415310938,-0.436132813,-0.498,0.44135,-0.4853525,-0.449188095,0.026778125,-0.4487,-0.493195455,0.348611111,-0.4341,,,,,,,,,,0.6595495
UK-AMo,09/02/2022 09:00,-0.786885246,-0.25,-0.28881,,-0.171717567,-0.166702627,-0.3597975,-0.299054762,-0.161741667,0.102769231,-0.389290625,-0.434129687,-0.498,0.4454,-0.465405,-0.446271429,0.03825,-0.45295,-0.482872727,0.313055556,-0.4353,,,,,,,,,,-0.755319
UK-AMo,09/02/2022 10:00,-0.786885246,-0.166666667,-0.289145,,-0.167148733,-0.166613333,-0.3509425,-0.297919048,-0.148591667,0.102961538,-0.371996875,-0.433021875,-0.498333333,0.44515,-0.4512575,-0.444283333,0.03825,-0.4449,-0.482872727,0.325555556,-0.4257,,,,,,,,,,-1.272715
UK-AMo,09/02/2022 11:00,-0.786885246,-0.083333333,-0.2892575,,-0.163051893,-0.164585378,-0.3632425,-0.297254762,-0.12814,0.103461538,-0.311478125,-0.425073438,-0.494,0.4423,-0.39542,-0.4327,,-0.4455,,0.3425,-0.4285,,,,,,,,,,-1.720285
UK-AMo,09/02/2022 12:00,-0.786885246,0,-0.28947,,-0.162813208,-0.164623592,-0.35927,-0.296104762,-0.126738333,0.103461538,-0.310348438,-0.425346875,-0.498666667,0.40935,-0.39624,-0.432852381,,-0.4412,,0.346111111,-0.4247,0.057850324,0.224401086,0.026005377,0.056276139,0.237223112,0.138358002,0.067036292,0,0,-1.85296
UK-AMo,09/02/2022 13:00,-0.786885246,0.083333333,-0.2891875,,-0.174648133,-0.165403333,-0.3533825,-0.298590476,-0.152688333,0.103230769,-0.378425,-0.432632812,-0.499333333,0.41355,-0.4565625,-0.445133333,0.03825,-0.44475,-0.482872727,0.398333333,-0.42885,,,,,,,,,,-1.1700585
UK-AMo,09/02/2022 14:00,-0.786885246,0.166666667,-0.289215,,-0.170105512,-0.166044361,-0.35184,-0.299509524,-0.147675,0.103076923,-0.377903125,-0.431942187,-0.497,0.42875,-0.4493375,-0.443028571,0.025790625,-0.44755,-0.487054545,0.380555556,-0.43195,,,,,,,,,,-0.573654
UK-AMo,09/02/2022 15:00,-0.786885246,0.25,-0.28919,,-0.176468767,-0.166465667,-0.361435,-0.300202381,-0.16847,0.102384615,-0.406975,-0.434909375,-0.499333333,0.45275,-0.4772275,-0.44832619,0.035,-0.4473,-0.488913636,0.334722222,-0.42755,,,,,,,,,,0.0452385
UK-AMo,09/02/2022 16:00,-0.786885246,0.333333333,-0.2889575,,-0.179321667,-0.166150587,-0.36165,-0.30142619,-0.174413333,0.102653846,-0.423015625,-0.436160937,-0.499,0.45145,-0.4888975,-0.449933333,0.0254875,-0.4439,-0.493195455,0.332222222,-0.4305,,,,,,,,,,0.61196
UK-AMo,09/02/2022 17:00,-0.786885246,0.416666667,-0.28863,,-0.1799532,-0.166953605,-0.354915,-0.30192619,-0.175961667,0.102807692,-0.437154687,-0.4375,-0.499666667,0.4649,-0.5,-0.451878571,0.019225,-0.454,-0.491436364,0.2825,-0.44005,,,,,,,,,,0.96
UK-AMo,09/02/2022 18:00,-0.786885246,0.5,-0.288415,,-0.176460417,-0.166664009,-0.34798,-0.301909524,-0.171338333,0.102730769,-0.437585938,-0.4375,-0.499,0.4815,-0.5,-0.45202381,0.019225,-0.45385,-0.491436364,0.284444444,-0.44015,,,,,,,,,,1.11784
UK-AMo,09/02/2022 19:00,-0.786885246,0.583333333,-0.288445,,-0.178460533,-0.166757865,-0.3587325,-0.30212381,-0.178641667,0.102461538,-0.4375,-0.437585938,-0.5,0.48325,-0.5,-0.451919048,0.019225,-0.44755,-0.491436364,0.294166667,-0.42905,,,,,,,,,,1.158185
UK-AMo,09/02/2022 20:00,-0.786885246,0.666666667,-0.28826,,-0.180103867,-0.16663,-0.36114,-0.302283333,-0.18024,0.102307692,-0.437470313,-0.437457813,-0.499666667,0.475,-0.5,-0.451888095,0.019225,-0.45625,-0.491436364,0.2675,-0.442,,,,,,,,,,1.07545
UK-AMo,09/02/2022 21:00,-0.786885246,0.75,-0.2882725,,-0.180181067,-0.166506243,-0.3458625,-0.301966667,-0.170031667,0.101807692,-0.437471875,-0.437571875,-0.499,0.4663,-0.5,-0.4519,0.019225,-0.45825,-0.491436364,0.296388889,-0.44745,,,,,,,,,,1.13325
UK-AMo,09/02/2022 22:00,-0.786885246,0.833333333,-0.2884625,,-0.18022715,-0.16656543,-0.353395,-0.30222381,-0.174766667,0.102307692,-0.437528125,-0.4375,-0.498666667,0.4851,-0.5,-0.451983333,0.019225,-0.4566,-0.491436364,0.285833333,-0.44315,,,,,,,,,,0.935
UK-AMo,09/02/2022 23:00,-0.786885246,0.916666667,-0.2881875,,-0.176449733,-0.166728727,-0.3435225,-0.302038095,-0.168256667,0.101346154,-0.437514063,-0.437528125,-0.492333333,0.473,-0.5,-0.451959524,0.019225,-0.4609,-0.491436364,0.315,-0.44825,,,,,,,,,,1.142815
UK-AMo,10/02/2022 00:00,-0.781420765,-1,-0.2882975,,-0.178403067,-0.166722061,-0.3543225,-0.302652381,-0.175053333,0.101730769,-0.437471875,-0.437514063,-0.499666667,0.4952,-0.5,-0.452045238,0.019225,-0.4554,-0.491436364,0.315,-0.439,,,,,,,,,,1.127815
UK-AMo,10/02/2022 01:00,-0.781420765,-0.916666667,-0.28828,,-0.180540333,-0.166662048,-0.355405,-0.302219048,-0.176438333,0.100961538,-0.437528125,-0.4375,-0.499,0.46765,-0.5,-0.451769048,0.019225,-0.4427,-0.491436364,0.271944444,-0.42705,,,,,,,,,,1.20302
UK-AMo,10/02/2022 02:00,-0.781420765,-0.833333333,-0.28822,,-0.180645333,-0.166655135,-0.34766,-0.302197619,-0.17082,0.100923077,-0.43745625,-0.437557813,-0.497666667,0.47555,-0.5,-0.452033333,0.019225,-0.45475,-0.491436364,0.356944444,-0.4418,,,,,,,,,,1.224185
UK-AMo,10/02/2022 03:00,-0.781420765,-0.75,-0.288235,,-0.177419333,-0.166713333,-0.361465,-0.304521429,-0.179033333,0.100730769,-0.4375,-0.437514063,-0.499666667,0.48505,-0.5,-0.452121429,0.019225,-0.4564,-0.491436364,0.279722222,-0.43875,,,,,,,,,,1
UK-AMo,10/02/2022 04:00,-0.781420765,-0.666666667,-0.2880925,,-0.182778333,-0.166778333,-0.36168,-0.304052381,-0.179595,0.100230769,-0.4375,-0.437514063,-0.499333333,0.46745,-0.5,-0.451797619,0.019225,-0.45035,-0.491436364,0.267222222,-0.42735,,,,,,,,,,1.225265
UK-AMo,10/02/2022 05:00,-0.781420765,-0.583333333,-0.2880625,,-0.180830533,-0.166650856,-0.3522375,-0.302990476,-0.173475,0.099653846,-0.437585938,-0.43754375,-0.499,0.4725,-0.5,-0.451928571,0.019225,-0.44885,-0.491436364,0.265277778,-0.4299,,,,,,,,,,1.22593
UK-AMo,10/02/2022 06:00,-0.781420765,-0.5,-0.2880775,,-0.180855517,-0.166648417,-0.3546775,-0.30292381,-0.17527,0.0995,-0.4375,-0.437485938,-0.499666667,0.4768,-0.5,-0.451933333,0.019225,-0.4441,-0.491436364,0.280277778,-0.42115,,,,,,,,,,1.097605
UK-AMo,10/02/2022 07:00,-0.781420765,-0.416666667,-0.2880625,,-0.1808805,-0.166649086,-0.3514125,-0.302252381,-0.173183333,0.099269231,-0.436420313,-0.437126563,-0.499333333,0.4953,-0.49957,-0.451571429,0.019225,-0.43585,-0.491436364,0.315555556,-0.4087,,,,,,,,,,1.22453
UK-AMo,10/02/2022 08:00,-0.781420765,-0.333333333,-0.2883225,,-0.177680517,-0.16644346,-0.345625,-0.301930952,-0.166058333,0.099269231,-0.416823438,-0.4235625,-0.494333333,0.49505,-0.4842275,-0.441652381,0.0271125,-0.42615,-0.490177273,0.323333333,-0.41095,,,,,,,,,,0.65901
UK-AMo,10/02/2022 09:00,-0.781420765,-0.25,-0.2726375,,-0.169297515,-0.16586255,-0.349555,-0.301642857,-0.154648333,0.098846154,-0.365128125,-0.39621875,-0.497333333,0.48145,-0.4426075,-0.422347619,0.021865625,-0.38345,-0.484813636,0.3325,-0.387,,,,,,,,,,-1.55971
UK-AMo,10/02/2022 10:00,-0.781420765,-0.166666667,-0.2807925,,-0.167251593,-0.165668935,-0.361005,-0.301628571,-0.157741667,0.098884615,-0.35365,-0.394101563,-0.496333333,0.47565,-0.4334125,-0.420092857,0.0223125,-0.394,-0.485018182,0.333888889,-0.39695,,,,,,,,,,-1.855205
UK-AMo,10/02/2022 11:00,-0.781420765,-0.083333333,-0.288555,,-0.179226212,-0.164355062,-0.367765,-0.30095,-0.139463333,0.098884615,-0.298345312,-0.374328125,-0.499333333,0.44955,-0.3819575,-0.404309524,,-0.4062,,0.341666667,-0.3903,,,,,,,,,,-2.196625
UK-AMo,10/02/2022 12:00,-0.781420765,0,-0.288985,,-0.162816527,-0.16561463,-0.3658925,-0.299819048,-0.136536667,0.098615385,-0.310059375,-0.400567188,-0.499333333,0.4052,-0.395265,-0.420511905,,-0.41745,,0.38,-0.38385,,,,,,,,,,-1.48182
UK-AMo,10/02/2022 13:00,-0.781420765,0.083333333,-0.2893975,,-0.161671667,-0.165665,-0.3715625,-0.297516667,-0.11501,0.098884615,-0.26124375,-0.40710625,-0.499666667,0.3637,-0.3523225,-0.41807619,,-0.40525,,0.426666667,-0.3689,,,,,,,,,,-1.735
UK-AMo,10/02/2022 14:00,-0.781420765,0.166666667,-0.2893025,,-0.164004393,-0.165316667,-0.37475,-0.29612381,-0.137508333,0.099769231,-0.302467188,-0.41990625,-0.499666667,0.36885,-0.3933625,-0.42945,0.019015625,-0.4224,-0.489109091,0.494722222,-0.3865,,,,,,,,,,-1.53
UK-AMo,10/02/2022 15:00,-0.781420765,0.25,-0.28891,,-0.171435867,-0.164056667,-0.36804,-0.295921429,-0.152616667,0.101153846,-0.347909375,-0.4265875,-0.499,0.3169,-0.4307375,-0.437271429,,-0.42665,,0.59,-0.3946,,,,,,,,,,-1.19
UK-AMo,10/02/2022 16:00,-0.781420765,0.333333333,-0.28881,,-0.181051667,-0.165746667,-0.3727025,-0.297754762,-0.182323333,0.102692308,-0.41488125,-0.435945313,-0.5,0.3209,-0.485035,-0.44915,0.0271125,-0.4446,-0.490177273,0.606944444,-0.41665,,,,,,,,,,0.015
UK-AMo,10/02/2022 17:00,-0.781420765,0.416666667,-0.2880675,,-0.184523333,-0.166620291,-0.36813,-0.299935714,-0.186256667,0.104269231,-0.436765625,-0.4375,-0.5,0.31625,-0.5,-0.451988095,0.01970625,-0.46295,-0.489563636,0.691666667,-0.4498,,,,,,,,,,1.156415
UK-AMo,10/02/2022 18:00,-0.781420765,0.5,-0.2872475,,-0.186581667,-0.166223333,-0.370625,-0.301166667,-0.187516667,0.105692308,-0.437485938,-0.4375,-0.499333333,0.27395,-0.5,-0.451942857,0.0197375,-0.4631,-0.487436364,0.781944444,-0.45205,,,,,,,,,,1.645
UK-AMo,10/02/2022 19:00,-0.781420765,0.583333333,-0.2868,,-0.177948333,-0.16681,-0.3630725,-0.301838095,-0.181755,0.106884615,-0.4375,-0.437471875,-0.499333333,0.28165,-0.5,-0.451883333,0.019225,-0.476,-0.491436364,0.783888889,-0.46905,,,,,,,,,,0.715
UK-AMo,10/02/2022 20:00,-0.781420765,0.666666667,-0.2866175,,-0.174983333,-0.166561711,-0.3710325,-0.304242857,-0.185751667,0.107692308,-0.437514063,-0.437471875,-0.5,0.2574,-0.5,-0.452080952,0.019225,-0.48555,-0.491436364,0.735,-0.48055,,,,,,,,,,1.21341
UK-AMo,10/02/2022 21:00,-0.781420765,0.75,-0.2862675,,-0.174769083,-0.166950661,-0.386985,-0.310366667,-0.192785,0.107307692,-0.437471875,-0.437442188,-0.5,0.2819,-0.5,-0.4511,0.019225,-0.48365,-0.491436364,-0.3325,-0.48945,,,,,,,,,,1.21017
UK-AMo,10/02/2022 22:00,-0.781420765,0.833333333,-0.2857,,-0.174864133,-0.166696263,-0.387345,-0.311690476,-0.191963333,0.108346154,-0.437471875,-0.437470313,-0.5,0.2458,-0.5,-0.451228571,0.019225,-0.4913,-0.491436364,0.151666667,-0.48235,,,,,,,,,,1.207255
UK-AMo,10/02/2022 23:00,-0.781420765,0.916666667,-0.285215,,-0.17482715,-0.16676,-0.3881975,-0.314007143,-0.190821667,0.108538462,-0.437484375,-0.437340625,-0.5,0.2664,-0.5,-0.451240476,0.019225,-0.4927,-0.491436364,0.214166667,-0.4839,,,,,,,,,,1.207085
UK-AMo,11/02/2022 00:00,-0.775956284,-1,-0.2847425,,-0.167905,-0.16666305,-0.3884,-0.314895238,-0.190206667,0.108307692,-0.4376,-0.437428125,-0.5,0.2968,-0.5,-0.451471429,0.011425,-0.49455,-0.488818182,0.257222222,-0.4806,,,,,,,,,,1.204705
UK-AMo,11/02/2022 01:00,-0.775956284,-0.916666667,-0.2840525,,-0.18076265,-0.166699846,-0.3882275,-0.312809524,-0.191673333,0.109269231,-0.437585938,-0.437457813,-0.499333333,0.3696,-0.5,-0.4512,0.019225,-0.48805,-0.491436364,0.193055556,-0.47315,,,,,,,,,,1.20217
UK-AMo,11/02/2022 02:00,-0.775956284,-0.833333333,-0.282665,,-0.178647167,-0.166700901,-0.388625,-0.311904762,-0.192601667,0.109653846,-0.437629688,-0.43744375,-0.499333333,0.4141,-0.5,-0.451502381,0.019225,-0.48095,-0.491436364,0.123333333,-0.4749,,,,,,,,,,1.202905
UK-AMo,11/02/2022 03:00,-0.775956284,-0.75,-0.28324,,-0.1736,-0.16663824,-0.38908,-0.312657143,-0.192441667,0.109307692,-0.437673438,-0.437370313,-0.499666667,0.41585,-0.5,-0.451478571,0.019225,-0.48825,-0.491436364,0.163055556,-0.4744,,,,,,,,,,1.204775
UK-AMo,11/02/2022 04:00,-0.775956284,-0.666666667,-0.2829325,,-0.17366,-0.166721805,-0.390805,-0.312997619,-0.193403333,0.109576923,-0.437515625,-0.437745313,-0.499666667,0.4235,-0.5,-0.451638095,0.019225,-0.4871,-0.491436364,0.158333333,-0.47225,,,,,,,,,,1.20617
UK-AMo,11/02/2022 05:00,-0.775956284,-0.583333333,-0.2827,,-0.173058333,-0.166697109,-0.39128,-0.313014286,-0.193828333,0.110115385,-0.437571875,-0.43735625,-0.499666667,0.4338,-0.5,-0.451561905,0.019225,-0.48655,-0.491436364,0.154444444,-0.47175,,,,,,,,,,1.20842
UK-AMo,11/02/2022 06:00,-0.775956284,-0.5,-0.28296,,-0.178724417,-0.166696193,-0.39094,-0.313021429,-0.19352,0.109692308,-0.437370313,-0.437557813,-0.499666667,0.4234,-0.5,-0.451616667,0.019225,-0.48055,-0.491436364,0.19,-0.46435,,,,,,,,,,1.21078
UK-AMo,11/02/2022 07:00,-0.775956284,-0.416666667,-0.2817325,,-0.174641667,-0.166828254,-0.389655,-0.313702381,-0.191011667,0.110384615,-0.435079688,-0.43725625,-0.499333333,0.436,-0.49898,-0.451140476,0.019225,-0.48395,-0.491436364,0.187222222,-0.4655,,,,,,,,,,1.208205
UK-AMo,11/02/2022 08:00,-0.775956284,-0.333333333,-0.28392,,-0.172513333,-0.166358182,-0.3880425,-0.311397619,-0.172168333,0.110730769,-0.403414063,-0.432660938,-0.496666667,0.35595,-0.4655775,-0.446095238,0.036625,-0.486,-0.485895455,0.128611111,-0.4758,,,,,,,,,,-0.5413705
UK-AMo,11/02/2022 09:00,-0.775956284,-0.25,-0.2844375,,-0.165432913,-0.164939373,-0.3858475,-0.306721429,-0.147116667,0.1115,-0.333375,-0.423615625,-0.495333333,0.33625,-0.4127475,-0.434157143,,-0.47765,,0.169722222,-0.4676,,,,,,,,,,-1.89687
UK-AMo,11/02/2022 10:00,-0.775956284,-0.166666667,-0.28695,,-0.169070112,-0.166472117,-0.36577,-0.302114286,-0.138176667,0.111730769,-0.320882813,-0.424784375,-0.498,0.32145,-0.4160325,-0.435535714,0.02004375,-0.4696,-0.483754545,0.193888889,-0.45965,,,,,,,,,,-1.242195
UK-AMo,11/02/2022 11:00,-0.775956284,-0.083333333,-0.288275,,-0.166306622,-0.166795,-0.36871,-0.2994,-0.140521667,0.111615385,-0.318923438,-0.426657813,-0.499333333,0.33325,-0.414845,-0.43657381,,-0.46315,,0.183333333,-0.4523,,,,,,,,,,-1.45
UK-AMo,11/02/2022 12:00,-0.775956284,0,-0.2883175,,-0.1656694,-0.165883333,-0.36157,-0.296845238,-0.13198,0.111153846,-0.306057812,-0.425376563,-0.498,0.35085,-0.4046175,-0.434790476,,-0.4597,,0.161111111,-0.44925,,,,,,,,,,-1.93
UK-AMo,11/02/2022 13:00,-0.775956284,0.083333333,-0.2883525,,-0.161598888,-0.164935,-0.3623875,-0.29465,-0.12201,0.110538462,-0.2761625,-0.421748438,-0.5,0.3363,-0.3809175,-0.429435714,,-0.45275,,0.176944444,-0.44155,,,,,,,,,,-2.3
UK-AMo,11/02/2022 14:00,-0.775956284,0.166666667,-0.2882575,,-0.171083333,-0.165946667,-0.371145,-0.297657143,-0.156188333,0.109961538,-0.348440625,-0.428990625,-0.5,0.3432,-0.4384475,-0.440735714,,-0.459,,0.167222222,-0.4475,,,,,,,,,,-1.875
UK-AMo,11/02/2022 15:00,-0.775956284,0.25,-0.28842,,-0.1729925,-0.165691052,-0.3762625,-0.297788095,-0.162205,0.109269231,-0.353903125,-0.427809375,-0.498666667,0.32925,-0.44127,-0.439569048,,-0.4559,,0.148888889,-0.44395,,,,,,,,,,-1.2801815
UK-AMo,11/02/2022 16:00,-0.775956284,0.333333333,-0.2879325,,-0.17884,-0.166588444,-0.3608575,-0.298952381,-0.175553333,0.108730769,-0.420554688,-0.436809375,-0.5,0.35305,-0.4888325,-0.449964286,0.0254875,-0.45715,-0.493195455,0.143611111,-0.44145,,,,,,,,,,0.8737745
UK-AMo,11/02/2022 17:00,-0.775956284,0.416666667,-0.287955,,-0.180896667,-0.166688806,-0.35392,-0.298583333,-0.177366667,0.107961538,-0.43716875,-0.4375,-0.499666667,0.3585,-0.5,-0.452069048,0.019225,-0.4489,-0.491436364,0.145277778,-0.4376,,,,,,,,,,1
UK-AMo,11/02/2022 18:00,-0.775956284,0.5,-0.288065,,-0.18271,-0.166266667,-0.353875,-0.297840476,-0.178073333,0.107192308,-0.4375,-0.4375,-0.499,0.3279,-0.5,-0.45212381,0.019225,-0.442,-0.491436364,0.132777778,-0.4283,,,,,,,,,,0.96
UK-AMo,11/02/2022 19:00,-0.775956284,0.583333333,-0.2882125,,-0.18115,-0.166346604,-0.351745,-0.29682619,-0.177275,0.106230769,-0.4375,-0.4375,-0.499666667,0.32755,-0.5,-0.452159524,0.019225,-0.43565,-0.491436364,0.1475,-0.41925,,,,,,,,,,1.050455
UK-AMo,11/02/2022 20:00,-0.775956284,0.666666667,-0.28837,,-0.18361,-0.166689875,-0.349865,-0.296021429,-0.177078333,0.105153846,-0.4375,-0.4375,-0.499333333,0.36405,-0.5,-0.452102381,0.019225,-0.4264,-0.491436364,0.136666667,-0.40825,,,,,,,,,,1.1
UK-AMo,11/02/2022 21:00,-0.775956284,0.75,-0.2883725,,-0.184125,-0.166883271,-0.3390275,-0.29555,-0.170025,0.104192308,-0.437485938,-0.437485938,-0.499,0.41605,-0.5,-0.451971429,0.019225,-0.42905,-0.491436364,0.137222222,-0.4096,,,,,,,,,,1.22533
UK-AMo,11/02/2022 22:00,-0.775956284,0.833333333,-0.28857,,-0.189611167,-0.165984279,-0.338145,-0.294761905,-0.169911667,0.103115385,-0.437485938,-0.437514063,-0.498666667,0.4058,-0.5,-0.451790476,0.019225,-0.42395,-0.491436364,0.168888889,-0.3965,,,,,,,,,,1.13367
