SITE_ID,timestamp,DOY,TOD,CO2_F_MDS,G_F_MDS,H_F_MDS,LE_F_MDS,LW_IN_F,LW_OUT,NETRAD,PA_F,PPFD_IN,PPFD_OUT,P_F,RH,SW_IN_F,SW_OUT,TA_F,USTAR,VPD_F,WD,WS_F,MODIS_band_1,MODIS_band_2,MODIS_band_3,MODIS_band_4,MODIS_band_5,MODIS_band_6,MODIS_band_7,MODIS_snow,MODIS_water,NEE_VUT_REF
SE-Htm,13/02/2016 02:00,-0.765027322,-0.833333333,-0.29422475,-0.167989167,-0.170698768,-0.165954898,-0.364878,-0.308513571,-0.177822717,0.104996154,-0.4375,-0.4375,-0.5,0.4593625,-0.5,-0.452380952,-0.01741875,-0.4859599,-0.498159091,-0.18325,-0.48102,,,,,,,,,,0.9523115
SE-Htm,13/02/2016 03:00,-0.765027322,-0.75,-0.29453075,-0.168003125,-0.167918902,-0.166580253,-0.37940475,-0.309184762,-0.1875422,0.104834615,-0.4375,-0.4375,-0.5,0.436934,-0.5,-0.452380952,-0.01644375,-0.49403225,-0.497113636,-0.200125,-0.483745,,,,,,,,,,0.956849
SE-Htm,13/02/2016 04:00,-0.765027322,-0.666666667,-0.29441575,-0.168016042,-0.169577275,-0.166366202,-0.36230325,-0.308648333,-0.175926433,0.104646154,-0.4375,-0.4375,-0.5,0.4426785,-0.5,-0.452380952,-0.017196875,-0.4891072,-0.4974,-0.292344444,-0.482245,,,,,,,,,,0.940536
SE-Htm,13/02/2016 05:00,-0.765027322,-0.583333333,-0.2943735,-0.16801975,-0.168894708,-0.166103615,-0.358297,-0.308408571,-0.17330585,0.104546154,-0.4375,-0.4375,-0.5,0.440841,-0.5,-0.452380952,-0.0165125,-0.48523075,-0.497290909,-0.2039,-0.48724,,,,,,,,,,0.949606
SE-Htm,13/02/2016 06:00,-0.765027322,-0.5,-0.29408875,-0.168029792,-0.167111445,-0.165694318,-0.35414625,-0.308378571,-0.17040635,0.104373077,-0.4375,-0.4375,-0.5,0.475408,-0.5,-0.452380952,-0.017003125,-0.48452295,-0.498881818,-0.436794722,-0.489905,,,,,,,,,,0.956849
SE-Htm,13/02/2016 07:00,-0.765027322,-0.416666667,-0.2948715,-0.168037375,-0.164237623,-0.165780912,-0.352043,-0.308407143,-0.168730387,0.104219231,-0.436921247,-0.437446781,-0.49847,0.4972065,-0.5,-0.452380952,-0.0168,-0.47411345,-0.499872727,-0.424916389,-0.486425,,,,,,,,,,0.956849
SE-Htm,13/02/2016 08:00,-0.765027322,-0.333333333,-0.2956575,-0.168041208,-0.16353113,-0.165541122,-0.35192275,-0.308000952,-0.164577558,0.104103846,-0.427983453,-0.436576064,-0.499783333,0.5,-0.49351325,-0.452314509,-0.01553125,-0.47200735,-0.5,-0.56512,-0.488415,,,,,,,,,,0.913132
SE-Htm,13/02/2016 09:00,-0.765027322,-0.25,-0.2958945,-0.168039333,-0.164510325,-0.165034322,-0.35002325,-0.307115952,-0.155457283,0.10395,-0.408611172,-0.434022309,-0.497746667,0.5,-0.478036,-0.449906002,-0.0131375,-0.47742315,-0.5,-0.643596667,-0.48976,,,,,,,,,,-0.62893135
SE-Htm,13/02/2016 10:00,-0.765027322,-0.166666667,-0.29400875,-0.168037125,-0.160439217,-0.166191845,-0.34937775,-0.306240238,-0.148606967,0.103869231,-0.393750313,-0.432691891,-0.49953,0.5,-0.46576025,-0.448261933,-0.0113875,-0.47373335,-0.5,-0.845604444,-0.487695,,,,,,,,,,-2.097855
SE-Htm,13/02/2016 11:00,-0.765027322,-0.083333333,-0.29491725,-0.168034583,-0.162804103,-0.16034025,-0.35044375,-0.305499762,-0.134981567,0.10375,-0.358388281,-0.426101609,-0.496273333,0.5,-0.43664575,-0.441754952,-0.009503125,,-0.5,,,,,,,,,,,,-3.32637
SE-Htm,13/02/2016 12:00,-0.765027322,0,-0.29519425,-0.168033625,-0.149942733,-0.161045183,-0.35457975,-0.304435,-0.1332,0.103423077,-0.349973125,-0.427444156,-0.5,0.5,-0.429346,-0.442351429,-0.00646875,-0.4695721,-0.5,-0.641542778,-0.488315,0.041167531,0.175636195,0.025524889,0.044785587,0.147100515,0.070931295,0.032281169,0,0,-3.685475
SE-Htm,13/02/2016 13:00,-0.765027322,0.083333333,-0.29521725,-0.168024333,-0.151231483,-0.162083733,-0.34616525,-0.303405714,-0.142050767,0.103130769,-0.379327656,-0.430886937,-0.5,0.5,-0.4536745,-0.445893,-0.003446875,-0.4774201,-0.5,-0.586346944,-0.493485,,,,,,,,,,-2.84947
SE-Htm,13/02/2016 14:00,-0.765027322,0.166666667,-0.295438,-0.168009583,-0.156896567,-0.163274683,-0.345426,-0.303026429,-0.154421333,0.102980769,-0.406399375,-0.433839891,-0.5,0.5,-0.47621,-0.449358426,-0.002096875,-0.48502595,-0.5,0.071790556,-0.49526,,,,,,,,,,-1.2918235
SE-Htm,13/02/2016 15:00,-0.765027322,0.25,-0.29541575,-0.168003458,-0.162712185,-0.166255442,-0.3455055,-0.303344524,-0.161248383,0.102757692,-0.421607703,-0.435555498,-0.5,0.5,-0.488673,-0.451232374,-0.002546875,-0.4814377,-0.5,-0.912393889,-0.490175,,,,,,,,,,0.38383155
SE-Htm,13/02/2016 16:00,-0.765027322,0.333333333,-0.2951175,-0.16799275,-0.16355001,-0.166661568,-0.346208,-0.303836667,-0.165336018,0.102707692,-0.430472266,-0.436594652,-0.5,0.5,-0.49602875,-0.452210836,-0.00349375,-0.468729,-0.5,-0.791121667,-0.48679,,,,,,,,,,0.8955405
SE-Htm,13/02/2016 17:00,-0.765027322,0.416666667,-0.29478025,-0.167979125,-0.166863157,-0.166217278,-0.3475855,-0.304097619,-0.16906276,0.102876923,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.004003125,-0.4829729,-0.5,-0.720382222,-0.48921,,,,,,,,,,0.953378
SE-Htm,13/02/2016 18:00,-0.765027322,0.5,-0.29470825,-0.167965042,-0.165908412,-0.165992628,-0.34796275,-0.304401429,-0.16913936,0.1027,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.0045875,-0.47904685,-0.5,-0.653231667,-0.48838,,,,,,,,,,0.953378
SE-Htm,13/02/2016 19:00,-0.765027322,0.583333333,-0.29449625,-0.167951833,-0.167009847,-0.166637477,-0.3495005,-0.304595,-0.170100185,0.102607692,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.00504375,-0.48326765,-0.5,-0.696802778,-0.48972,,,,,,,,,,0.953378
SE-Htm,13/02/2016 20:00,-0.765027322,0.666666667,-0.29406475,-0.167937833,-0.167413225,-0.167254542,-0.35148025,-0.304792857,-0.17138945,0.102496154,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.0055875,-0.4818154,-0.5,-0.770104722,-0.49028,,,,,,,,,,0.953378
SE-Htm,13/02/2016 21:00,-0.765027322,0.75,-0.293898,-0.167922167,-0.167759037,-0.167554033,-0.35495575,-0.304858333,-0.173761633,0.102242308,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.005475,-0.4793296,-0.5,-0.790880556,-0.48926,,,,,,,,,,0.953378
SE-Htm,13/02/2016 22:00,-0.765027322,0.833333333,-0.29391175,-0.167907958,-0.169407888,-0.167682635,-0.3568385,-0.305034762,-0.174963033,0.102146154,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.005753125,-0.46715625,-0.5,-0.738871667,-0.48402,,,,,,,,,,0.953378
SE-Htm,13/02/2016 23:00,-0.765027322,0.916666667,-0.29402925,-0.167893708,-0.16778017,-0.167362827,-0.3471415,-0.304627143,-0.168487643,0.102088462,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.005396875,-0.46759155,-0.5,-0.708963611,-0.4822,,,,,,,,,,0.944618
SE-Htm,14/02/2016 00:00,-0.759562842,-1,-0.29389425,-0.167877542,-0.167211432,-0.167398227,-0.34728275,-0.303987619,-0.169176107,0.101984615,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.003490625,-0.46605025,-0.5,-0.745372222,-0.484565,,,,,,,,,,0.935858
SE-Htm,14/02/2016 01:00,-0.759562842,-0.916666667,-0.294075,-0.167864625,-0.165367673,-0.167355788,-0.34547275,-0.304176667,-0.167698718,0.101819231,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.00411875,-0.47162475,-0.5,-0.751825556,-0.486645,,,,,,,,,,0.935858
SE-Htm,14/02/2016 02:00,-0.759562842,-0.833333333,-0.29393225,-0.167851292,-0.16584224,-0.166936075,-0.34522225,-0.303778571,-0.167776095,0.101588462,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.003053125,-0.4687747,-0.5,-0.749547778,-0.486135,,,,,,,,,,0.9447545
SE-Htm,14/02/2016 03:00,-0.759562842,-0.75,-0.29397225,-0.167837833,-0.167676938,-0.167155887,-0.3520405,-0.304021429,-0.172301967,0.101619231,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.00343125,-0.4633753,-0.5,-0.691105,-0.48282,,,,,,,,,,0.935858
SE-Htm,14/02/2016 04:00,-0.759562842,-0.666666667,-0.29433825,-0.167823167,-0.17591255,-0.167348237,-0.3717805,-0.305107143,-0.185466517,0.101576923,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.005328125,-0.4636857,-0.5,-0.767107222,-0.48076,,,,,,,,,,1.133559
SE-Htm,14/02/2016 05:00,-0.759562842,-0.583333333,-0.29452825,-0.167816833,-0.179879717,-0.168494935,-0.3787665,-0.305585238,-0.189950867,0.101434615,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.006453125,-0.4608304,-0.5,-0.824539722,-0.47831,,,,,,,,,,0.953378
SE-Htm,14/02/2016 06:00,-0.759562842,-0.5,-0.294734,-0.16779875,-0.180754983,-0.168184315,-0.37642025,-0.30601119,-0.187998483,0.101234615,-0.4375,-0.4375,-0.5,0.5,-0.5,-0.452380952,-0.00775,-0.46049735,-0.5,-0.83714,-0.47738,,,,,,,,,,0.953378
SE-Htm,14/02/2016 07:00,-0.759562842,-0.416666667,-0.294931,-0.167789792,-0.180881533,-0.167828703,-0.36037625,-0.30538119,-0.17636245,0.101457692,-0.43604512,-0.437336622,-0.5,0.5,-0.499595,-0.452380952,-0.006359375,-0.4594395,-0.5,-0.772788889,-0.4794,,,,,,,,,,0.944254
SE-Htm,14/02/2016 08:00,-0.759562842,-0.333333333,-0.29492225,-0.16778075,-0.173267583,-0.166049935,-0.35220475,-0.304510714,-0.165813618,0.101657692,-0.425167547,-0.436076173,-0.5,0.495803,-0.49069425,-0.451850236,-0.00451875,-0.46074955,-0.499777273,-0.776381111,-0.479545,,,,,,,,,,-0.05077295
SE-Htm,14/02/2016 09:00,-0.759562842,-0.25,-0.2948805,-0.167770708,-0.169443098,-0.165199033,-0.35294475,-0.304049762,-0.1583771,0.101903846,-0.407002859,-0.434117839,-0.5,0.4946765,-0.47619175,-0.449827662,-0.003578125,-0.4654905,-0.499718182,-0.807694722,-0.48131,,,,,,,,,,-1.0597765
SE-Htm,14/02/2016 10:00,-0.759562842,-0.166666667,-0.2949375,-0.167765375,-0.163830554,-0.163043105,-0.351532,-0.303332381,-0.14360955,0.102184615,-0.376050469,-0.431229516,-0.5,0.4940665,-0.451093,-0.446391979,-0.0020125,-0.4620022,-0.499677273,-0.750025,-0.482435,,,,,,,,,,-2.820015
SE-Htm,14/02/2016 11:00,-0.759562842,-0.083333333,-0.295033,-0.167752167,-0.165532385,-0.162946113,-0.34912475,-0.302643571,-0.14712445,0.102503846,-0.385060469,-0.432125563,-0.5,0.4870905,-0.45919025,-0.447478557,0.00018125,-0.4636984,-0.499277273,-0.767961667,-0.48357,,,,,,,,,,-4.127475
SE-Htm,14/02/2016 12:00,-0.759562842,0,-0.29552725,-0.167738583,-0.16501679,-0.164187015,-0.35216475,-0.301815476,-0.126431167,0.102596154,-0.337550781,-0.428761828,-0.5,0.4718815,-0.4188015,-0.442298238,0.00261875,-0.46873765,-0.498386364,-0.832037222,-0.48292,0.040915428,0.174613358,0.024960328,0.044766858,0.146125284,0.070101846,0.032092462,0,0,-3.79233
SE-Htm,14/02/2016 13:00,-0.759562842,0.083333333,-0.29599675,-0.167734667,-0.170109768,-0.163193167,-0.345379,-0.301673333,-0.146506133,0.102684615,-0.389405156,-0.433740805,-0.5,0.4641,-0.46208675,-0.448523448,0.003278125,-0.4596935,-0.497927273,-0.799725,-0.48117,,,,,,,,,,-3.12677
SE-Htm,14/02/2016 14:00,-0.759562842,0.166666667,-0.296195,-0.167724458,-0.169700637,-0.162319587,-0.3454775,-0.301794286,-0.1491046,0.102923077,-0.395427969,-0.434600577,-0.5,0.464258,-0.466885,-0.449353674,0.0029,-0.458762,-0.497945455,-0.819497222,-0.47985,,,,,,,,,,-3.668455
SE-Htm,14/02/2016 15:00,-0.759562842,0.25,-0.2962195,-0.167712667,-0.169005478,-0.164435125,-0.34724275,-0.30205381,-0.156423933,0.10315,-0.409619734,-0.435688041,-0.5,0.468036,-0.4778245,-0.450738024,0.0022,-0.460394,-0.498177273,-0.830439444,-0.48015,,,,,,,,,,-2.200845
SE-Htm,14/02/2016 16:00,-0.759562842,0.333333333,-0.296233,-0.167704542,-0.172532683,-0.164327982,-0.3510915,-0.302417381,-0.169500358,0.103530769,-0.430820656,-0.437069742,-0.5,0.46899,-0.49595225,-0.452299984,0.00145625,-0.46236955,-0.49825,-0.849375278,-0.480505,,,,,,,,,,-0.2153845
SE-Htm,14/02/2016 17:00,-0.759562842,0.416666667,-0.2940595,-0.16769575,-0.1752148,-0.164999433,-0.35377525,-0.302803095,-0.174195733,0.103957692,-0.4375,-0.4375,-0.5,0.475905,-0.5,-0.452380952,0.00034375,-0.4610488,-0.498654545,-0.876614722,-0.479195,,,,,,,,,,1.10993
SE-Htm,14/02/2016 18:00,-0.759562842,0.5,-0.295818,-0.167689,-0.17528215,-0.165895725,-0.35262075,-0.30295119,-0.173412133,0.104680769,-0.4375,-0.4375,-0.5,0.4707985,-0.5,-0.452380952,0.00010625,-0.4645743,-0.498377273,-0.880114167,-0.479,,,,,,,,,,1.106615
SE-Htm,14/02/2016 19:00,-0.759562842,0.583333333,-0.29569475,-0.167686,-0.17479645,-0.166256413,-0.35130725,-0.303105238,-0.172377977,0.105319231,-0.4375,-0.4375,-0.5,0.468769,-0.5,-0.452380952,-0.00025,-0.4691429,-0.498272727,-0.85149,-0.481495,,,,,,,,,,1.077335
SE-Htm,14/02/2016 20:00,-0.759562842,0.666666667,-0.295344,-0.167682583,-0.1759337,-0.16559122,-0.350259,-0.303055,-0.1716728,0.1058,-0.4375,-0.4375,-0.5,0.462268,-0.5,-0.452380952,-0.000125,-0.4668778,-0.497909091,-0.862808056,-0.478175,,,,,,,,,,1.09055
SE-Htm,14/02/2016 21:00,-0.759562842,0.75,-0.29475175,-0.167673833,-0.176410183,-0.166374882,-0.35343375,-0.303375714,-0.173666133,0.106169231,-0.4375,-0.4375,-0.5,0.45915,-0.5,-0.452380952,-0.001121875,-0.4621695,-0.497763636,-0.867054722,-0.47546,,,,,,,,,,1.034415
SE-Htm,14/02/2016 22:00,-0.759562842,0.833333333,-0.29471925,-0.167665875,-0.176267317,-0.165596422,-0.35436125,-0.303694286,-0.174076983,0.106596154,-0.4375,-0.4375,-0.5,0.4609415,-0.5,-0.452380952,-0.002003125,-0.460777,-0.497881818,-0.870321389,-0.477965,,,,,,,,,,0.984636
SE-Htm,14/02/2016 23:00,-0.759562842,0.916666667,-0.295682,-0.167663,-0.175112317,-0.16738601,-0.3605525,-0.30417,-0.178035017,0.106788462,-0.4375,-0.4375,-0.5,0.4680955,-0.5,-0.452380952,-0.003359375,-0.4648738,-0.498295455,-0.918821944,-0.475925,,,,,,,,,,0.932903
SE-Htm,15/02/2016 00:00,-0.754098361,-1,-0.29574475,-0.167659083,-0.176334217,-0.166719527,-0.36413225,-0.304805476,-0.1801151,0.107303846,-0.4375,-0.4375,,0.4760005,-0.5,-0.452380952,-0.0051,-0.4604478,-0.498745455,-0.91688,-0.477,,,,,,,,,,0.934258
SE-Htm,15/02/2016 01:00,-0.754098361,-0.916666667,-0.29570225,-0.16765175,-0.177448167,-0.167697268,-0.3809655,-0.306149762,-0.190939283,0.107919231,-0.4375,-0.4375,,0.476105,-0.5,-0.452380952,-0.008459375,-0.46080825,-0.4988,-0.942574167,-0.474675,,,,,,,,,,0.8050285
SE-Htm,15/02/2016 02:00,-0.754098361,-0.833333333,-0.295285,-0.167647167,-0.174526383,-0.166189887,-0.38476825,-0.307799762,-0.19241635,0.108419231,-0.4375,-0.4375,,0.474986,-0.5,-0.452380952,-0.013603125,-0.4625752,-0.498818182,-0.924664139,-0.47798,,,,,,,,,,1.104451
SE-Htm,15/02/2016 03:00,-0.754098361,-0.75,-0.29528525,-0.167649625,-0.173654933,-0.165466918,-0.3706545,-0.308367857,-0.182043333,0.108984615,-0.4375,-0.4375,,0.454712,-0.5,-0.452380952,-0.0160625,-0.4591843,-0.497918182,-0.921567222,-0.47656,,,,,,,,,,0.872862
SE-Htm,15/02/2016 04:00,-0.754098361,-0.666666667,-0.2952555,-0.167659958,-0.173476567,-0.165092935,-0.36900475,-0.308488571,-0.18071115,0.109792308,-0.4375,-0.4375,,0.4355745,-0.5,-0.452380952,-0.01626875,-0.4540019,-0.497045455,-0.936366111,-0.474675,,,,,,,,,,0.914433
SE-Htm,15/02/2016 05:00,-0.754098361,-0.583333333,-0.29531,-0.167678917,-0.170630093,-0.165756538,-0.3659595,-0.30868381,-0.1784238,0.110592308,-0.4375,-0.4375,,0.437633,-0.5,-0.452380952,-0.017109375,-0.45078735,-0.497168182,-0.967518972,-0.472655,,,,,,,,,,0.589476
SE-Htm,15/02/2016 06:00,-0.754098361,-0.5,-0.29557825,-0.167695042,-0.173863283,-0.165513643,-0.36379225,-0.308999524,-0.176674967,0.111076923,-0.4375,-0.4375,,0.403982,-0.5,-0.452380952,-0.0179375,-0.4510302,-0.495681818,-0.9464535,-0.47073,,,,,,,,,,0.3344605
SE-Htm,15/02/2016 07:00,-0.754098361,-0.416666667,-0.2955545,-0.167713125,-0.172348583,-0.164094473,-0.362229,-0.30929881,-0.17383575,0.111961538,-0.435245719,-0.437357352,,0.382532,-0.49798575,-0.452279283,-0.018853125,-0.45751975,-0.494777273,-0.955154944,-0.473965,,,,,,,,,,0.60586
SE-Htm,15/02/2016 08:00,-0.754098361,-0.333333333,-0.2958825,-0.16772675,-0.168890815,-0.1608904,-0.36159175,-0.309086905,-0.162095132,0.112826923,-0.414513859,-0.436210963,,0.360055,-0.4791175,-0.450499988,-0.0186625,-0.4509252,-0.493763636,-0.96653575,-0.472925,,,,,,,,,,-0.195365
SE-Htm,15/02/2016 09:00,-0.754098361,-0.25,-0.29609225,-0.167743417,-0.167306017,-0.161588683,-0.3641805,-0.308844762,-0.1567815,0.113415385,-0.397071719,-0.435314384,,0.3419195,-0.467307,-0.449550576,-0.01781875,-0.44922065,-0.492881818,-0.970707556,-0.46935,,,,,,,,,,-0.3753805
SE-Htm,15/02/2016 10:00,-0.754098361,-0.166666667,-0.296269,-0.167751875,-0.162167977,-0.161116267,-0.37771775,-0.307926905,-0.133967133,0.114153846,-0.331599688,-0.432472375,,0.3152235,-0.41281275,-0.444053762,-0.014875,-0.45418115,-0.491372727,-0.971799833,-0.47006,,,,,,,,,,-1.0638945
SE-Htm,15/02/2016 11:00,-0.754098361,-0.083333333,-0.296358,-0.167765792,-0.1443427,-0.156438033,-0.386527,-0.305352381,-0.095672333,0.114869231,-0.245174063,-0.429680609,,0.2600375,-0.33544475,-0.436041429,-0.0078875,-0.44677285,-0.487827273,-0.010669983,-0.47126,,,,,,,,,,-3.10882
SE-Htm,15/02/2016 12:00,-0.754098361,0,-0.29653725,-0.167771792,-0.145791767,-0.1542891,-0.38444275,-0.303822619,-0.1111565,0.115526923,-0.274307344,-0.430660734,,0.232037,-0.36198425,-0.438741071,-0.0032375,-0.45434795,-0.485640909,0.968802778,-0.477295,0.041207067,0.174700233,0.025055493,0.04500835,0.146145415,0.070302607,0.032265682,0,0,-3.94152
SE-Htm,15/02/2016 13:00,-0.754098361,0.083333333,-0.29681475,-0.167772958,-0.135456867,-0.150764433,-0.38458675,-0.301062143,-0.103410333,0.116073077,-0.257220781,-0.42996475,,0.1819215,-0.34444525,-0.436001024,0.004990625,-0.4524207,-0.481254545,0.897119444,-0.475055,,,,,,,,,,-4.989315
SE-Htm,15/02/2016 14:00,-0.754098361,0.166666667,-0.29699575,-0.167772917,-0.1360543,-0.1502663,-0.38529125,-0.300447619,-0.118642333,0.116738462,-0.289042813,-0.431005766,,0.1716075,-0.3676685,-0.437644095,0.007071875,-0.4512227,-0.4802,0.938783333,-0.476415,,,,,,,,,,-4.14006
SE-Htm,15/02/2016 15:00,-0.754098361,0.25,-0.29691575,-0.167767208,-0.1546105,-0.156350167,-0.3867625,-0.30137619,-0.150378883,0.1174,-0.34843625,-0.431593688,,0.186671,-0.41925125,-0.441905024,0.005546875,-0.45343715,-0.481431818,0.978844444,-0.47475,,,,,,,,,,-2.80834
SE-Htm,15/02/2016 16:00,-0.754098361,0.333333333,-0.2966835,-0.167755125,-0.168127578,-0.160458633,-0.38824,-0.30404619,-0.182021183,0.118365385,-0.410277984,-0.434081052,,0.2279735,-0.474252,-0.447820867,-0.00155,-0.44643245,-0.485131818,0.954444444,-0.47089,,,,,,,,,,-0.935374
SE-Htm,15/02/2016 17:00,-0.754098361,0.416666667,-0.2962525,-0.167751458,-0.178136267,-0.16344764,-0.38995675,-0.306783571,-0.196123117,0.119473077,-0.436385366,-0.437442347,,0.2823475,-0.5,-0.452380952,-0.009584375,-0.4493021,-0.489181818,0.947575,-0.47011,,,,,,,,,,1.31672
SE-Htm,15/02/2016 18:00,-0.754098361,0.5,-0.296088,-0.167747583,-0.175134133,-0.163982893,-0.391859,-0.30862,-0.196765217,0.120473077,-0.4375,-0.4375,,0.297294,-0.5,-0.452380952,-0.014734375,-0.46381335,-0.490531818,0.938008333,-0.47595,,,,,,,,,,1.059963
SE-Htm,15/02/2016 19:00,-0.754098361,0.583333333,-0.295928,-0.16774875,-0.172716733,-0.165412163,-0.3931625,-0.30964119,-0.196939483,0.121473077,-0.4375,-0.4375,,0.2983945,-0.5,-0.452380952,-0.017696875,-0.4708425,-0.490909091,0.931858333,-0.47748,,,,,,,,,,0.966092
SE-Htm,15/02/2016 20:00,-0.754098361,0.666666667,-0.29587225,-0.167751667,-0.169754023,-0.166422602,-0.39415575,-0.31105119,-0.196618417,0.122092308,-0.4375,-0.4375,,0.328191,-0.5,-0.452380952,-0.021140625,-0.4862262,-0.492563636,-0.023597444,-0.48178,,,,,,,,,,0.921538
SE-Htm,15/02/2016 21:00,-0.754098361,0.75,-0.29520525,-0.167760167,-0.168876165,-0.166391465,-0.39484375,-0.312727381,-0.195864067,0.12275,-0.4375,-0.4375,,0.3342445,-0.5,-0.452380952,-0.02390625,-0.4863438,-0.493054545,0.875266667,-0.48102,,,,,,,,,,0.8578375
SE-Htm,15/02/2016 22:00,-0.754098361,0.833333333,-0.29542175,-0.167774208,-0.16987355,-0.16647125,-0.39563175,-0.313883571,-0.1955345,0.1236,-0.4375,-0.4375,,0.3347645,-0.5,-0.452380952,-0.027640625,-0.48380525,-0.493390909,0.904405556,-0.47725,,,,,,,,,,0.767935
SE-Htm,15/02/2016 23:00,-0.754098361,0.916666667,-0.2954615,-0.167790667,-0.170378473,-0.166857757,-0.39630225,-0.314735952,-0.195361083,0.124446154,-0.4375,-0.4375,,0.358633,-0.5,-0.452380952,-0.031353125,-0.4852072,-0.494586364,0.947558333,-0.477405,,,,,,,,,,0.619374
SE-Htm,16/02/2016 00:00,-0.74863388,-1,-0.2952045,-0.167803833,-0.170680883,-0.166886169,-0.396991,-0.315770714,-0.195091583,0.125373077,-0.4375,-0.4375,-0.5,0.387169,-0.5,-0.452380952,-0.0345625,-0.4857744,-0.495840909,-0.030162167,-0.47991,,,,,,,,,,0.76175
SE-Htm,16/02/2016 01:00,-0.74863388,-0.916666667,-0.29510925,-0.167823167,-0.168539238,-0.166827504,-0.39737925,-0.316867619,-0.19452935,0.125969231,-0.4375,-0.4375,-0.5,0.40774,-0.5,-0.452380952,-0.036459375,-0.488213,-0.496686364,-0.068139989,-0.482135,,,,,,,,,,1.050015
SE-Htm,16/02/2016 02:00,-0.74863388,-0.833333333,-0.29448425,-0.167836,-0.169330542,-0.166858261,-0.39778075,-0.317584286,-0.194298467,0.126634615,-0.4375,-0.4375,-0.5,0.4310375,-0.5,-0.452380952,-0.03955625,-0.48548005,-0.497609091,0.829783333,-0.482135,,,,,,,,,,1.05062
SE-Htm,16/02/2016 03:00,-0.74863388,-0.75,-0.29243125,-0.167849458,-0.168071222,-0.166704023,-0.39820175,-0.318450476,-0.193939417,0.127376923,-0.4375,-0.4375,-0.5,0.448584,-0.5,-0.452380952,-0.0427,-0.48882225,-0.498286364,0.755086111,-0.479515,,,,,,,,,,1.0511
SE-Htm,16/02/2016 04:00,-0.74863388,-0.666666667,-0.29192075,-0.167868375,-0.168124146,-0.166838544,-0.3984885,-0.319112381,-0.19365835,0.1277,-0.4375,-0.4375,-0.5,0.4634825,-0.5,-0.452380952,-0.04504375,-0.48843645,-0.498818182,0.784472222,-0.485125,,,,,,,,,,1.05414
SE-Htm,16/02/2016 05:00,-0.74863388,-0.583333333,-0.29312025,-0.167877833,-0.166153003,-0.166535053,-0.399088,-0.319809286,-0.1936439,0.128153846,-0.4375,-0.4375,-0.5,0.460789,-0.5,-0.452380952,-0.0449375,-0.493226,-0.498731818,0.578694444,-0.49158,,,,,,,,,,1.055965
SE-Htm,16/02/2016 06:00,-0.74863388,-0.5,-0.294249,-0.167890125,-0.167143365,-0.16675037,-0.39790375,-0.319565476,-0.192919883,0.128765385,-0.4375,-0.4375,-0.5,0.4560925,-0.5,-0.452380952,-0.04598125,-0.49338205,-0.498595455,0.686172222,-0.483585,,,,,,,,,,1.05367
SE-Htm,16/02/2016 07:00,-0.74863388,-0.416666667,-0.2937565,-0.167908917,-0.16618249,-0.166503297,-0.3973295,-0.320093333,-0.188611383,0.129342308,-0.431896516,-0.436842158,-0.5,0.4610285,-0.495543,-0.451875112,-0.046596875,-0.4944319,-0.498763636,0.712966667,-0.4947,,,,,,,,,,0.9931745
SE-Htm,16/02/2016 08:00,-0.74863388,-0.333333333,-0.29377,-0.167915417,-0.167492912,-0.166915626,-0.3967305,-0.31832619,-0.163327017,0.130288462,-0.380741563,-0.433802766,-0.5,0.450989,-0.452488,-0.447605012,-0.043621875,-0.4931052,-0.498381818,0.572786111,-0.48257,,,,,,,,,,-2.98456
SE-Htm,16/02/2016 09:00,-0.74863388,-0.25,-0.2929795,-0.167931708,-0.1548079,-0.166886132,-0.39499375,-0.313458333,-0.130963783,0.130934615,-0.314110313,-0.432362172,-0.5,0.4167185,-0.39404575,-0.441393,-0.0313375,-0.48476415,-0.496786364,0.493352778,-0.494855,,,,,,,,,,-4.65601
SE-Htm,16/02/2016 10:00,-0.74863388,-0.166666667,-0.29333125,-0.167943667,-0.146013883,-0.161108117,-0.39280475,-0.308445714,-0.103481833,0.131584615,-0.258397813,-0.431381328,-0.5,0.361484,-0.34517475,-0.437037095,-0.017521875,-0.47293355,-0.493690909,0.653625,-0.486245,,,,,,,,,,
SE-Htm,16/02/2016 11:00,-0.74863388,-0.083333333,-0.29549475,-0.167954708,-0.13857215,-0.157823383,-0.39087275,-0.304039048,-0.0868935,0.131923077,-0.223908281,-0.430856531,-0.5,0.2583665,-0.31463825,-0.434219071,-0.006196875,-0.48269555,-0.487477273,0.197061111,-0.493945,,,,,,,,,,-2.604045
